id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLI02234,Ziani,Hamid,hamid-ziani20@gmail.com,1946-02-13,m,Casablanca,0705954761,2026-02-07,Influenceur
CLI00778,Bensouda,Naima,naima_bensouda47@gmail.com,1983-10-24,female,Agadir,0731325936,2025-09-23,Direct
CLI01719,Moussaoui,Karim,karim_moussaoui@hotmail.com,1971-11-04,m,Rabat,0616479246,2025-11-30,Recommandation
CLI04722,Lamrani,Mehdi,mehdi_lamrani@yahoo.fr,1965-05-21,m,Nador,0609005370,2022-07-20,TV
CLI01724,Tazi,Khalid,khalid_tazi25@gmail.com,1999-10-09,m,Rabat,0728986832,2026-01-14,Instagram
CLI04569,Bakkali,Nour,nour_bakkali75@menara.ma,1947-05-27,0,Nador,0717222830,2025-10-13,Recommandation
CLI01795,El Azzouzi,Nassim,nassim.elazzouzi@yahoo.fr,1970-03-17,Homme,beni mellal,0609074447,2023-08-06,TV
CLI02800,Lamrani,Khalid,khalid_lamrani15@hotmail.com,1967-11-03,m,MEKNES,0713411292,2022-06-29,Affichage
CLI02328,Bouazza,Souad,souad-bouazza@gmail.com,1976-11-08,0,NADOR,0773494385,2023-01-22,Influenceur
CLI01827,Filali,Driss,driss_filali@menara.ma,1946-05-16,Homme,Fès,0708354427,2023-02-06,Affichage
CLI02094,El Bakkali,Ghita,ghita_elbakkali@menara.ma,1985-03-08,Femme,Meknès,0737196755,2022-12-17,Direct
CLI00699,Fennich,Salma,salma_fennich21@yahoo.fr,1948-06-16,Femme,Meknès,0762670551,2026-01-05,Recommandation
CLI02947,Errami,Brahim,brahim_errami83@outlook.com,2008-01-19,M,Meknès,0626871758,2023-06-09,Recommandation
CLI00676,Chakir,Samir,samir_chakir@yahoo.fr,1950-06-23,male,Tétouan,0747876989,2023-05-01,TV
CLI01294,El Azzouzi,Aziz,aziz.elazzouzi@menara.ma,1951-09-16,m,El Jadida,0741492531,2022-07-14,Influenceur
CLI01653,El Bakkali,Ahmed,ahmed.elbakkali4@outlook.com,1949-04-08,m,Nador,0752395960,2023-01-21,Facebook
CLI02336,El Bakkali,Sara,saraelbakkali@menara.ma,1969-05-03,0,Marrakech,0754949725,2023-05-19,Recommandation
CLI00390,Bouyahia,Aziz,aziz.bouyahia@hotmail.com,1997-06-03,M,SAFI,0758393866,2023-06-17,Instagram
CLI01056,Idrissi,Ilham,ilham_idrissi@menara.ma,1997-11-23,F,Casablanca,0626000144,2022-12-21,Google SEO
CLI04979,El Moussaoui,Driss,driss-elmoussaoui@yahoo.fr,1992-02-08,male,Nador,0700252074,2025-09-11,Email
CLI00973,Belkadi,Zineb,zineb_belkadi@yahoo.fr,2006-08-19,f,Casablanca,0690749921,2023-03-17,Influenceur
CLI00457,Tahiri,Nadia,nadiatahiri@hotmail.com,1950-03-24,0,Rabat,0659096056,2023-09-12,Direct
CLI01763,Hajji,Khadija,khadijahajji33@hotmail.com,1946-01-28,F,Tanger,0719056574,2023-08-16,Email
CLI02183,Benkirane,Yasmine,yasmine.benkirane@menara.ma,2003-11-29,Femme,Meknès,0742453206,2024-12-09,TikTok
CLI04456,Tahiri,Reda,reda.tahiri@outlook.com,2005-01-28,M,Agadir,0663537323,2024-01-14,Recommandation
CLI00899,Saidi,Younes,younes_saidi@outlook.com,1978-12-13,Homme,El Jadida,0644149169,2024-09-10,TV
CLI02773,Guerrouj,Ilham,ilham.guerrouj@hotmail.com,1945-07-23,F,Fès,0649647935,2022-11-14,Email
CLI02063,Drissi,Samir,samir.drissi@menara.ma,1988-08-21,1,casa,0714382552,2024-05-26,Google SEO
CLI02401,Guerrouj,Ali,ali.guerrouj@hotmail.com,1979-06-20,M,Fès,0710657299,2022-09-29,Direct
CLI01687,Moussaoui,Reda,reda-moussaoui@yahoo.fr,1955-06-24,M,Marrakech,0758617284,2024-06-23,Direct
CLI04291,Benkirane,Samir,samir_benkirane@hotmail.com,1984-07-03,M,Oujda,0774458257,2024-07-03,Recommandation
CLI04392,Tahiri,Rania,rania.tahiri@gmail.com,1999-07-14,Femme,Taza,0615405626,2022-12-03,TV
CLI00600,Bouazza,Fouad,fouad_bouazza@menara.ma,1983-07-04,m,Rabat,0672362669,2024-01-12,Email
CLI01287,Naciri,Nadia,nadianaciri@hotmail.com,1969-03-16,0,Tétouan,0764534965,2022-11-15,TikTok
CLI04656,El Amrani,Hassan,hassan-elamrani47@gmail.com,1967-10-14,1,rabat,0720080508,2024-04-18,Google SEO
CLI00645,El Fassi,Salma,salma_elfassi64@yahoo.fr,1960-02-27,Femme,Fès,0797662705,2025-01-20,Instagram
CLI04907,Boulahia,Manal,manalboulahia@gmail.com,1997-12-07,f,tanger,0606686238,2023-07-06,Instagram
CLI02454,Bensouda,Naima,naima.bensouda@gmail.com,2009-12-24,f,Tétouan,0681873300,2022-11-29,Facebook
CLI03248,Bouyahia,Malika,malika-bouyahia11@gmail.com,2007-10-26,f,Tanger,0745582009,2025-12-11,Recommandation
CLI00525,Lahlou,Mohammed,mohammedlahlou@hotmail.com,1976-09-16,M,Marrakech,0631830617,2023-07-19,Affichage
CLI02025,Bensouda,Rachid,rachidbensouda@gmail.com,1969-04-18,male,Béni Mellal,0615963781,2022-08-11,Email
CLI02056,Moussaoui,Samir,samir_moussaoui@hotmail.com,1954-11-24,male,Kenitra,0720204871,2022-10-06,Google SEO
CLI00914,Ziani,Hanane,hanane-ziani64@hotmail.com,1961-01-08,Femme,Casablanca,0742216265,2025-06-01,Recommandation
CLI03759,El Hajjaji,Najat,najatelhajjaji1@menara.ma,1970-01-08,f,Marrakech,0611738496,2024-10-08,Facebook
CLI01109,Errami,Youssef,youssef_errami@outlook.com,1957-08-27,Homme,Agadir,0770773123,2025-04-05,Instagram
CLI00870,El Amrani,Karim,karimelamrani@gmail.com,1961-07-11,H,Fès,0604384196,2023-05-10,Influenceur
CLI01053,Errami,Oumaima,oumaima-errami@menara.ma,1958-10-21,Femme,Meknès,0666799864,2025-01-14,TV
CLI02858,El Andaloussi,Yasmine,yasmine_elandaloussi24@hotmail.com,1974-10-15,female,meknès,0788377720,2023-12-27,Recommandation
CLI01914,Saidi,Khadija,khadija-saidi93@menara.ma,1965-05-01,female,Kenitra,0684726680,2025-06-22,Influenceur
CLI04368,Guerrouj,Hassan,hassan.guerrouj@yahoo.fr,2003-12-29,male,Kenitra,0728843597,2025-10-14,TV
CLI00280,Alaoui,Kawtar,kawtar-alaoui@yahoo.fr,1958-01-17,F,Rabat,0791456083,2022-12-27,Email
CLI01886,Oulhaj,Nassim,nassim_oulhaj@outlook.com,1952-06-27,m,Rabat,0749931367,2022-06-27,TikTok
CLI01172,El Hajjaji,Adil,adil_elhajjaji@menara.ma,1988-12-20,H,Nador,0604625069,2024-04-09,Facebook
CLI04846,Zeroual,Abdellatif,abdellatif.zeroual@gmail.com,1984-09-03,1,Kenitra,0667720809,2022-06-01,Influenceur
CLI04166,El Ouafi,Fatima,fatima.elouafi67@outlook.com,1956-06-19,f,Marrakech,0759518656,2023-07-01,Instagram
CLI01344,Cherkaoui,Nour,nour_cherkaoui7@yahoo.fr,1974-02-14,F,Tétouan,0606754939,2023-07-27,Email
CLI04060,Idrissi,Hind,hind.idrissi@outlook.com,1945-10-29,female,Béni Mellal,0736051103,2025-06-30,TikTok
CLI02591,Rhazouani,Hajar,hajar.rhazouani@gmail.com,1951-06-02,Femme,Béni Mellal,0715903648,2025-10-03,Direct
CLI02280,Benomar,Siham,siham_benomar@menara.ma,1989-08-29,Femme,Fès,0669832407,2022-11-28,Facebook
CLI01105,El Khamlichi,Issam,issam_elkhamlichi@gmail.com,1953-10-17,H,Casablanca,0673781591,2023-05-23,TikTok
CLI00704,Ksikes,Nadia,nadia_ksikes@yahoo.fr,1948-10-11,0,meknès,0737052635,2022-07-26,Instagram
CLI03420,Guerrouj,Issam,issam-guerrouj@outlook.com,1997-08-15,H,Oujda,0669535246,2024-04-26,TV
CLI03736,Fennich,Souad,souad_fennich@gmail.com,1945-12-30,0,Casablanca,0684712719,2025-10-02,TV
CLI04808,Bouazza,Adil,adil-bouazza69@hotmail.com,1946-03-27,M,El Jadida,0658262448,2024-09-26,Influenceur
CLI01508,Ksikes,Chaimae,chaimaeksikes@menara.ma,1993-04-10,female,Nador,0796889109,2024-09-26,Influenceur
CLI02387,Idrissi,Amina,aminaidrissi50@yahoo.fr,1961-07-07,F,El Jadida,0768594416,2025-08-11,Recommandation
CLI04114,Boulahia,Adil,adil-boulahia59@yahoo.fr,2001-09-12,H,Agadir,0694634315,2023-10-13,Facebook
CLI03691,El Khamlichi,Rania,rania-elkhamlichi@hotmail.com,1999-07-04,Femme,Tétouan,0700967083,2026-03-25,Email
CLI00758,Bouyahia,Mustapha,mustapha-bouyahia@outlook.com,1998-08-01,H,Casablanca,0608761238,2022-10-19,TikTok
CLI02393,Fennich,Adil,adilfennich27@menara.ma,1969-07-22,M,Taza,0682087163,2026-04-21,Affichage
CLI04196,El Khamlichi,Widad,widad_elkhamlichi41@menara.ma,1988-03-01,0,Casablanca,0796851450,2025-09-18,Affichage
CLI00406,Benomar,Kawtar,kawtarbenomar@yahoo.fr,1991-08-18,f,Tanger,0671487271,2023-07-03,Direct
CLI00449,Belkadi,Adil,adil_belkadi@hotmail.com,1989-12-23,H,El Jadida,0669036289,2025-08-18,Instagram
CLI04457,Benali,Manal,manal.benali@yahoo.fr,1958-07-09,f,Taza,0780873090,2025-06-15,TV
CLI01713,El Hamdouchi,Kawtar,kawtar.elhamdouchi@hotmail.com,2015-06-01,Femme,Nador,0677253209,2023-07-03,TikTok
CLI01791,El Azzouzi,Hicham,hicham.elazzouzi@yahoo.fr,1987-04-18,H,Rabat,0676801269,2024-05-06,Influenceur
CLI00713,Tahiri,Rania,raniatahiri66@outlook.com,1959-01-31,f,El Jadida,0637876553,2023-01-17,Google SEO
CLI03981,Lamrani,Btissam,btissam-lamrani@menara.ma,1985-07-26,female,Oujda,0713045047,2024-01-13,Recommandation
CLI04282,El Andaloussi,Jamal,jamal-elandaloussi@menara.ma,1954-10-07,male,agadir,0701492791,2024-09-15,Google SEO
CLI00071,El Ouafi,Driss,driss.elouafi78@outlook.com,1986-08-06,H,RABAT,0779627570,2022-08-17,TikTok
CLI02440,Chraibi,Btissam,btissam-chraibi@gmail.com,1979-03-25,f,Oujda,0634633287,2024-12-06,Recommandation
CLI00073,El Andaloussi,Issam,issamelandaloussi@gmail.com,1963-10-27,1,Agadir,0678681447,2025-09-11,Email
CLI04320,El Bakkali,Fatima,fatima.elbakkali@menara.ma,2007-01-26,Femme,Nador,0762354679,2024-04-18,TikTok
CLI02307,El Amrani,Zakaria,zakariaelamrani@gmail.com,1985-07-25,M,Oujda,0610802388,2024-03-22,Email
CLI04508,Cherkaoui,Nour,nour.cherkaoui@yahoo.fr,1985-07-15,F,Marrakech,0604064871,2024-04-22,Google SEO
CLI00345,Moussaoui,Othmane,othmane-moussaoui@hotmail.com,1957-01-23,1,Taza,0785072081,2024-01-14,Instagram
CLI00651,El Hamdouchi,Riad,riad_elhamdouchi@gmail.com,1951-12-31,Homme,Tétouan,0650105875,2025-06-02,Facebook
CLI01952,Naciri,Jamal,jamal_naciri93@outlook.com,1949-01-18,M,Tanger,0602772179,2024-07-06,Email
CLI02948,Chraibi,Ahmed,ahmed.chraibi@menara.ma,1957-12-01,1,Safi,0761727460,2023-06-13,Google SEO
CLI04586,Tazi,Soufiane,soufianetazi@menara.ma,1966-11-15,Homme,Marrakech,0721976588,2024-01-14,Influenceur
CLI01818,Lamrani,Chaimae,chaimae_lamrani@gmail.com,1984-09-11,Femme,Casablanca,0673445801,2025-02-09,TV
CLI01575,Fennich,Oumaima,oumaima_fennich@gmail.com,1957-11-09,f,Agadir,0681432298,2023-04-07,Direct
CLI04886,Chakir,Malika,malika-chakir@outlook.com,1962-06-26,female,Safi,0734838348,2025-01-08,Email
CLI00479,Oulhaj,Naima,naima_oulhaj@yahoo.fr,1990-08-26,F,Meknès,0798363146,2024-04-17,Facebook
CLI04834,Alaoui,Hamid,hamid.alaoui@gmail.com,1992-02-20,male,dar beida,0656374762,2024-09-06,Influenceur
CLI01224,Guerrouj,Dounia,dounia.guerrouj@menara.ma,1992-01-09,0,Casablanca,0682721051,2026-01-30,Email
CLI01399,El Moussaoui,Latifa,latifa-elmoussaoui11@outlook.com,1953-12-30,female,tanja,0788097186,2026-03-22,Instagram
CLI02700,Tazi,Fouad,fouad_tazi@hotmail.com,1953-11-02,M,Meknès,0742927750,2022-06-12,Instagram
CLI00086,El Ghazi,Nabil,nabilelghazi@yahoo.fr,1974-12-19,male,Nador,0724041574,2024-02-13,Direct
CLI03666,Errami,Siham,@sansdomaine,1958-05-18,f,Tétouan,0629154259,2022-08-14,Recommandation
CLI01616,Guerrouj,Abdellatif,malformé@,2015-06-01,M,Marrakech,0735768662,2023-02-27,Instagram
CLI92591,Lahlou,Amine,amine-lahlou89@menara.ma,1890-01-01,male,Nador,0640636801,2025-12-23,TV
CLI01583,Benkirane,Salma,salma_benkirane@yahoo.fr,2007-02-23,0,Taza,0654880510,2022-09-03,TV
CLI03087,El Bakkali,Ayoub,ayoub.elbakkali15@gmail.com,1972-03-14,m,Béni Mellal,0756109583,2025-08-27,Recommandation
CLI03917,El Mansouri,Chaimae,chaimae.elmansouri@yahoo.fr,1978-02-23,f,El Jadida,0630748745,2025-03-23,Email
CLI01835,El Hajjaji,Riad,riadelhajjaji@gmail.com,1978-05-30,1,Safi,0625461679,2025-08-07,Recommandation
CLI00868,El Ouafi,Sanaa,sanaa-elouafi@hotmail.com,1993-09-28,f,Taza,0635302816,2022-06-07,TikTok
CLI00951,El Amrani,Ilyas,ilyas-elamrani@hotmail.com,1983-08-16,m,Casablanca,0693978145,2023-04-29,TV
CLI01426,El Ouafi,Riad,riadelouafi@yahoo.fr,1955-12-07,Homme,Marrakech,0652694204,2024-08-06,Instagram
CLI01208,Chraibi,Badr,badr_chraibi@menara.ma,1989-10-10,male,oujda,0785320775,2024-02-19,Affichage
CLI02577,Ouazzani,Khalid,khalid_ouazzani@hotmail.com,1976-09-15,M,Tétouan,0605091633,2025-10-13,TV
CLI04765,Benali,Nour,nour-benali@gmail.com,2007-03-15,F,rabat,0798457621,2023-09-07,Google SEO
CLI03446,El Ghazi,Khadija,khadijaelghazi@gmail.com,1986-04-25,f,Béni Mellal,0726340547,2023-11-17,TikTok
CLI02705,Kettani,Ilyas,ilyaskettani@menara.ma,1995-06-25,male,Casablanca,0655510749,2024-02-11,Affichage
CLI04725,Drissi,Aziz,aziz-drissi68@yahoo.fr,2001-11-05,1,Safi,0768861555,2023-03-18,Email
CLI03045,Cherkaoui,Kawtar,kawtarcherkaoui27@menara.ma,2004-04-24,Femme,Taza,0774643850,2024-12-26,Affichage
CLI04049,Guerrouj,Youssef,youssef-guerrouj44@hotmail.com,2005-05-20,M,Béni Mellal,0681813797,2024-12-07,Facebook
CLI00883,Bouyahia,Siham,siham-bouyahia24@hotmail.com,1969-09-21,Femme,Agadir,0739136817,2026-03-08,Facebook
CLI00552,Kettani,Fatima,fatima-kettani@yahoo.fr,1987-01-12,F,Kénitra,0707251786,2024-12-16,Email
CLI04986,Tazi,Yasmine,yasmine.tazi@yahoo.fr,1978-07-26,0,Kenitra,0647092889,2024-06-15,Email
CLI03078,Guerrouj,Badr,badrguerrouj@menara.ma,1983-04-05,H,Tétouan,0664339828,2024-09-14,Affichage
CLI01992,El Mansouri,Salma,salma.elmansouri@yahoo.fr,1972-10-19,0,El Jadida,0785652554,2022-11-20,Facebook
CLI01820,El Ouafi,Fatima,fatima.elouafi@hotmail.com,1954-04-13,f,Tétouan,0737481268,2023-03-21,Instagram
CLI03773,Bouyahia,Bilal,bilal.bouyahia@menara.ma,1949-03-09,m,Fès,0617561363,2022-12-08,Instagram
CLI01589,Benali,Mariam,mariam.benali@gmail.com,1981-10-02,female,KENITRA,0681700327,2023-01-10,Influenceur
CLI04175,Oulhaj,Anass,anass.oulhaj@menara.ma,1971-11-25,Homme,Nador,0672830093,2022-10-04,Google SEO
CLI03196,Guerrouj,Naima,naima.guerrouj@gmail.com,1971-03-23,Femme,Safi,0640874155,2024-07-19,Google SEO
CLI00025,Hajji,Hassan,hassan_hajji@gmail.com,1948-03-28,H,El Jadida,0662849877,2023-10-03,Influenceur
CLI01636,Rhazouani,Mustapha,mustapha_rhazouani@gmail.com,1995-02-14,male,Tanger,0634374325,2023-09-02,Influenceur
CLI03062,Zeroual,Yasmine,yasmine-zeroual@gmail.com,1966-01-04,F,Meknès,0703707010,2022-10-04,TV
CLI00837,Moussaoui,Khadija,khadijamoussaoui71@outlook.com,1999-12-09,female,Tanger,0684531980,2024-09-17,Direct
CLI04383,Benomar,Riad,riad_benomar52@gmail.com,2002-02-13,Homme,El Jadida,0792318314,2024-07-22,Facebook
CLI01057,El Fassi,Walid,walid.elfassi@yahoo.fr,1981-04-26,Homme,Fès,0710389752,2025-12-08,Affichage
CLI03556,Bouazza,Meryem,@sansdomaine,1963-10-25,Femme,Kenitra,0600334539,2024-08-29,Email
CLI01040,Ksikes,Younes,younesksikes@menara.ma,1954-12-03,m,Béni Mellal,0667396342,2022-12-24,Affichage
CLI90891,El Azzouzi,Meryem,meryem-elazzouzi59@hotmail.com,1980-08-10,f,Béni Mellal,0668686630,2023-12-03,Direct
CLI02531,Bouazza,Tarik,tarik-bouazza@hotmail.com,2001-07-31,H,casablanca,0798359808,2024-02-22,Recommandation
CLI95873,Fennich,Salma,salma-fennich@yahoo.fr,2000-10-23,f,Safi,0621655852,2022-11-02,Email
CLI02691,Zeroual,Jamal,jamalzeroual@hotmail.com,1963-11-17,male,Safi,0649952535,2025-12-17,TV
CLI01689,Belkadi,Malika,malika_belkadi@gmail.com,1946-11-01,f,Agadir,0756003375,2023-02-27,Facebook
CLI01748,Filali,Amine,aminefilali@gmail.com,1962-12-09,Homme,Fès,0695632245,2025-12-06,Instagram
CLI00196,Boulahia,Manal,manal-boulahia@hotmail.com,1991-07-17,Femme,Marrakech,0657991366,2023-06-20,Facebook
CLI04069,Benjelloun,Houda,houda-benjelloun@outlook.com,1957-02-04,Femme,Nador,0735352277,2025-06-01,Recommandation
CLI03228,El Hamdouchi,Issam,issamelhamdouchi@gmail.com,1965-01-07,1,Nador,0608666581,2024-12-14,TikTok
CLI02788,Filali,Soufiane,soufiane_filali@hotmail.com,1970-03-28,1,Tétouan,0664950926,2022-04-25,Facebook
CLI01077,Benhaddou,Amina,aminabenhaddou@hotmail.com,1959-05-11,f,Agadir,0701530173,2025-12-24,Instagram
CLI04256,El Ghazi,Karim,karim.elghazi@menara.ma,1990-08-09,m,Safi,0690538053,2023-03-17,Recommandation
CLI00724,Kettani,Souad,souad_kettani@outlook.com,1976-02-22,Femme,meknes,0676388214,2026-03-27,TikTok
CLI01595,Bensouda,Nabil,nabil.bensouda@hotmail.com,1978-08-03,1,Meknès,0687533552,2022-09-26,Influenceur
CLI04238,Bakkali,Driss,drissbakkali@menara.ma,1977-12-30,male,Tétouan,0617456185,2023-06-17,Instagram
CLI03926,El Andaloussi,Chaimae,chaimae-elandaloussi81@hotmail.com,2004-02-05,F,Taza,0664369779,2022-11-25,Recommandation
CLI04343,Ziani,Kawtar,kawtar-ziani@outlook.com,1978-11-24,F,Taza,0608864294,2025-09-07,Email
CLI04391,El Bakkali,Imane,imaneelbakkali@outlook.com,2006-05-06,F,Kenitra,0600133034,2023-10-21,TV
CLI01278,Zeroual,Hanane,hanane_zeroual24@gmail.com,2004-11-19,F,Tanger,0686060480,2022-09-24,Facebook
CLI00664,Mernissi,Nabil,nabil.mernissi@outlook.com,1945-08-17,male,Taza,0635715586,2024-11-26,Affichage
CLI01229,Bensouda,Samir,samir_bensouda95@outlook.com,1958-11-05,Homme,Agadir,0773713887,2026-03-11,Recommandation
CLI04000,Kettani,Oumaima,oumaima-kettani@gmail.com,1969-01-27,f,Agadir,0648276423,2023-05-10,Email
CLI01146,Bensouda,Jamal,jamal-bensouda@gmail.com,2004-03-30,M,Agadir,0669626168,2025-02-09,Recommandation
CLI00647,Fennich,Hamid,hamidfennich48@gmail.com,1957-01-13,1,el jadida,0748595325,2024-07-30,TV
CLI01376,Zeroual,Rachid,rachidzeroual59@outlook.com,1982-07-27,male,Marrakech,0723858653,2025-06-19,TV
CLI02717,Benjelloun,Hamid,hamid.benjelloun@hotmail.com,2005-04-20,M,Safi,0720338738,2025-02-16,Recommandation
CLI00116,Mernissi,Dounia,dounia-mernissi@hotmail.com,1954-10-30,F,Tétouan,0760334191,2023-10-24,Affichage
CLI03774,Hajji,Chaimae,chaimae_hajji@yahoo.fr,2000-09-16,Femme,Oujda,0734162531,2024-05-31,Influenceur
CLI03747,Saidi,Mohammed,mohammed-saidi51@yahoo.fr,1987-02-15,1,Nador,0681727243,2022-12-11,Email
CLI03681,Lamrani,Nour,nour.lamrani81@gmail.com,1985-07-30,Femme,AGADIR,0719139211,2023-11-03,Direct
CLI03788,El Ouafi,Sara,sara-elouafi33@menara.ma,1989-04-28,f,Taza,0729796764,2026-02-11,Facebook
CLI01122,El Mansouri,Btissam,btissam-elmansouri@yahoo.fr,1983-12-26,0,Meknès,0722883904,2023-04-02,Direct
CLI02810,Berrada,Rabha,rabhaberrada@gmail.com,1989-09-10,Femme,Marrakech,0778314642,2025-08-09,TikTok
CLI02338,Guerrouj,Hind,hind.guerrouj@yahoo.fr,1989-11-30,Femme,Kenitra,0746508930,2023-06-20,Recommandation
CLI04191,Hajji,Ilham,ilham_hajji5@hotmail.com,1974-12-28,F,agadir,0608657879,2025-04-07,Direct
CLI01551,Bakkali,Hanane,hanane-bakkali@outlook.com,1978-01-09,Femme,Agadir,0744088959,2023-06-03,Email
CLI01783,El Khamlichi,Othmane,othmaneelkhamlichi@yahoo.fr,1983-12-12,H,Tnja,0630925872,2023-05-25,Affichage
CLI02108,Cherkaoui,Latifa,latifa.cherkaoui@outlook.com,2000-01-02,Femme,Oujda,0713407491,2022-05-05,Affichage
CLI04382,Chakir,Fatima,fatima-chakir@hotmail.com,1955-09-18,f,Casablanca,0664459236,2023-11-03,Recommandation
CLI01570,Ouazzani,Malika,malikaouazzani@yahoo.fr,1984-07-02,0,Béni Mellal,0689649666,2023-01-23,Affichage
CLI00382,El Moussaoui,Salma,salmaelmoussaoui@hotmail.com,1967-07-30,f,Rabat,0682097023,2025-10-23,Instagram
CLI02592,Zeroual,Meryem,meryem.zeroual78@gmail.com,1955-09-03,0,El Jadida,0697867154,2025-01-17,Facebook
CLI02865,Benali,Abdellatif,abdellatif-benali3@outlook.com,1964-06-23,m,Tétouan,0705623309,2022-10-29,Recommandation
CLI02161,Benali,Hamid,hamid_benali@yahoo.fr,1947-12-20,Homme,Béni Mellal,0759587695,2023-05-09,TikTok
CLI04580,Hajji,Laila,laila_hajji@hotmail.com,1974-05-04,0,Tanger,0683486355,2022-05-31,Direct
CLI02266,Idrissi,Hind,hind-idrissi@hotmail.com,1966-10-30,f,Tanger,0706506961,2025-04-29,TikTok
CLI01236,Tazi,Mehdi,mehditazi@yahoo.fr,1953-02-18,m,MEKNES,0796378811,2023-12-26,TV
CLI03089,Kettani,Anass,anass_kettani83@outlook.com,1961-12-31,H,Agadir,0788118557,2022-07-30,Direct
CLI00420,Bouazza,Manal,manal_bouazza@gmail.com,1958-04-16,F,Béni Mellal,0723401636,2024-06-17,Instagram
CLI00502,Idrissi,Nour,nour_idrissi38@gmail.com,1977-10-27,F,Marrakech,0689389846,2025-06-12,TV
CLI00801,Ouazzani,Issam,issam_ouazzani57@menara.ma,1965-11-08,1,Marrakech,0712476010,2024-12-13,Affichage
CLI04360,El Ouafi,Oumaima,oumaima-elouafi94@gmail.com,2006-01-05,0,Oujda,0639006728,2024-08-03,Facebook
CLI00720,Kettani,Rim,rim_kettani76@yahoo.fr,1957-07-27,Femme,El Jadida,0749701693,2025-08-19,Recommandation
CLI04384,Kettani,Brahim,brahim_kettani@gmail.com,1982-09-14,m,Kenitra,0786061504,2025-10-01,Affichage
CLI03545,Tazi,Nassim,nassim.tazi52@hotmail.com,1973-06-28,male,Marrakech,0625779830,2023-09-10,Recommandation
CLI01483,El Hamdouchi,Aicha,aicha_elhamdouchi@gmail.com,1980-11-23,Femme,Rabat,0776751258,2022-09-14,Email
CLI01418,Idrissi,Oumaima,oumaima_idrissi@yahoo.fr,1956-11-13,female,AGADIR,0709606472,2024-10-24,Recommandation
CLI01147,El Khamlichi,Aziz,aziz-elkhamlichi@outlook.com,2001-05-07,M,Béni Mellal,0679899488,2022-04-17,TikTok
CLI02466,El Ghazi,Najat,najatelghazi@hotmail.com,1975-10-15,F,marrakech,0610571973,2022-04-24,Facebook
CLI03034,Bouazza,Khalid,khalidbouazza@outlook.com,1998-01-26,Homme,Kenitra,0739610480,2024-09-27,Affichage
CLI03964,Drissi,Sara,sara_drissi@outlook.com,1991-01-27,Femme,Taza,0690424462,2022-07-18,Recommandation
CLI03508,Saidi,Karim,karim_saidi64@hotmail.com,1976-12-02,M,Meknès,0626741216,2024-06-14,Email
CLI00020,El Ouafi,Hafida,hafida_elouafi@yahoo.fr,2000-02-28,F,Fès,0666587603,2022-05-16,Influenceur
CLI00450,El Khamlichi,Walid,walidelkhamlichi48@outlook.com,1956-02-10,Homme,Béni Mellal,0703428113,2022-12-13,TV
CLI02633,Filali,Reda,reda.filali@outlook.com,1980-06-13,m,Taza,0720050294,2023-07-19,Google SEO
CLI04440,Bensouda,Ilham,ilham-bensouda@hotmail.com,1985-02-19,0,meknès,0637277631,2023-04-16,Instagram
CLI01686,El Khamlichi,Hajar,hajar-elkhamlichi@outlook.com,1945-10-06,F,Tanger,0638530009,2025-09-26,Google SEO
CLI00712,Zeroual,Anass,anass_zeroual@gmail.com,1998-11-10,male,Fes,0691122528,2024-12-05,Affichage
CLI03607,El Fassi,Sara,sara_elfassi@gmail.com,1964-04-15,female,Oujda,0704653425,2024-11-04,Recommandation
CLI03003,Benhaddou,Hicham,hicham-benhaddou@menara.ma,2003-03-07,male,Safi,0792884096,2025-05-02,TV
CLI01810,Benhaddou,Khalid,khalid-benhaddou21@gmail.com,1965-11-05,Homme,Fès,0666775270,2025-08-27,Direct
CLI04370,El Andaloussi,Nassim,nassim.elandaloussi@yahoo.fr,1961-09-29,male,Rabat,0794746925,2023-03-10,TV
CLI02930,Lamrani,Ghita,ghitalamrani@hotmail.com,1996-01-27,Femme,Casablanca,0739440601,2025-05-01,Recommandation
CLI02410,Chakir,Naima,naima_chakir@gmail.com,2007-02-07,female,Meknès,0723733134,2025-02-15,Facebook
CLI02864,Ouazzani,Tarik,tarikouazzani@gmail.com,1987-01-18,M,Oujda,0611828913,2025-10-24,Google SEO
CLI02852,Filali,Dounia,dounia_filali@gmail.com,1965-01-08,0,Agadir,0702588551,2025-03-07,Google SEO
CLI02170,Tahiri,Malika,malikatahiri@outlook.com,1968-08-25,f,Safi,0758697223,2026-02-11,Facebook
CLI01777,Belkadi,Nour,nourbelkadi81@gmail.com,1971-11-21,0,Béni Mellal,0634952457,2025-03-04,Google SEO
CLI01051,Chraibi,Samira,samirachraibi24@yahoo.fr,1975-07-28,F,Tanger,0696702436,2022-05-20,TikTok
CLI02192,Benomar,Siham,siham.benomar@menara.ma,1970-12-03,0,Kenitra,0709692533,2026-03-22,Influenceur
